tile_h,tile_v,target
14256,10032,0
14322,10032,0
14355,10032,0
2442,10065,0
2541,10065,0
2607,10065,0
2640,10065,0
2673,10065,0
2706,10065,0
2772,10065,0
2838,10065,19
2871,10065,0
2904,10065,0
2970,10065,0
3003,10065,0
3036,10065,0
3069,10065,0
3102,10065,0
3135,10065,0
3168,10065,0
3201,10065,0
3234,10065,0
3300,10065,0
3333,10065,0
3366,10065,0
3399,10065,0
3465,10065,0
3564,10065,0
3630,10065,0
3663,10065,0
3696,10065,0
3729,10065,0
3795,10065,0
3861,10065,0
4026,10065,7
4059,10065,3
4092,10065,9
4125,10065,29
4158,10065,0
4191,10065,44
4224,10065,0
4257,10065,0
4290,10065,0
4323,10065,0
4356,10065,0
4389,10065,0
4422,10065,0
4455,10065,0
4488,10065,0
4554,10065,0
4587,10065,0
4620,10065,0
4653,10065,0
4686,10065,0
4719,10065,0
4752,10065,0
4785,10065,0
4818,10065,1
4851,10065,0
4917,10065,0
4983,10065,0
5016,10065,0
5049,10065,0
5082,10065,0
5148,10065,0
5181,10065,0
5247,10065,0
5280,10065,0
5412,10065,0
5445,10065,0
5478,10065,0
5511,10065,0
5577,10065,0
5610,10065,0
5709,10065,170
5742,10065,133
5808,10065,0
5874,10065,0
5907,10065,0
5940,10065,0
5973,10065,0
6006,10065,0
6039,10065,0
6072,10065,0
6138,10065,0
6204,10065,0
6237,10065,0
6270,10065,0
6303,10065,0
6336,10065,0
6402,10065,0
6435,10065,0
6468,10065,0
6501,10065,0
6534,10065,0
6567,10065,0
6600,10065,0
6633,10065,0
6666,10065,0
6699,10065,0
6732,10065,0
6765,10065,0
6798,10065,0
6831,10065,0
6897,10065,0
6930,10065,0
6963,10065,0
6996,10065,0
7029,10065,0
7095,10065,0
7161,10065,0
7194,10065,0
7260,10065,0
7293,10065,0
7326,10065,0
7359,10065,0
7392,10065,0
7524,10065,0
7557,10065,0
7590,10065,0
7623,10065,0
7656,10065,0
7689,10065,0
7722,10065,0
7755,10065,0
7821,10065,0
7854,10065,0
7887,10065,0
7920,10065,3
7953,10065,18
7986,10065,28
8019,10065,66
8052,10065,112
8085,10065,197
8151,10065,22
8184,10065,0
8250,10065,0
8283,10065,0
8316,10065,0
8382,10065,0
8514,10065,0
8547,10065,0
8613,10065,0
8679,10065,0
8712,10065,0
8745,10065,0
8778,10065,0
8811,10065,0
8844,10065,0
8877,10065,0
8910,10065,0
8976,10065,0
9042,10065,0
9108,10065,0
9141,10065,0
9174,10065,0
9207,10065,0
9240,10065,0
9306,10065,0
9339,10065,0
9405,10065,0
9471,10065,0
9537,10065,0
9570,10065,0
9636,10065,0
9669,10065,0
9702,10065,0
9735,10065,0
9801,10065,0
9834,10065,0
9966,10065,0
9999,10065,0
10032,10065,0
10065,10065,0
10098,10065,0
10164,10065,0
10197,10065,0
10230,10065,0
10263,10065,0
10296,10065,0
10362,10065,0
10395,10065,0
10428,10065,0
10527,10065,0
10560,10065,0
10593,10065,0
10626,10065,0
10659,10065,0
10692,10065,0
10725,10065,0
10758,10065,0
10791,10065,0
10824,10065,0
10890,10065,0
10956,10065,0
10989,10065,44
11055,10065,74
11088,10065,66
11121,10065,51
11154,10065,340
11187,10065,100
11220,10065,0
11253,10065,0
11286,10065,0
11319,10065,0
11385,10065,0
11451,10065,0
11484,10065,0
11517,10065,0
11550,10065,0
11682,10065,19
11748,10065,705
11781,10065,368
11814,10065,145
11847,10065,4
11979,10065,0
12045,10065,168
12078,10065,187
12111,10065,316
12144,10065,681
12177,10065,429
12210,10065,223
12243,10065,49
12276,10065,16
12309,10065,0
12342,10065,0
12375,10065,0
12408,10065,0
12441,10065,0
12474,10065,0
12507,10065,0
12540,10065,0
12606,10065,0
12639,10065,0
12672,10065,0
12705,10065,0
12738,10065,0
12771,10065,0
12837,10065,134
12903,10065,0
12936,10065,0
12969,10065,0
13002,10065,0
13035,10065,0
13068,10065,0
13101,10065,0
13134,10065,0
13167,10065,0
13200,10065,0
13266,10065,0
13332,10065,0
13365,10065,0
13398,10065,0
13431,10065,0
13497,10065,0
13530,10065,0
13563,10065,0
13629,10065,0
13662,10065,2
13761,10065,0
13827,10065,0
13860,10065,0
13893,10065,0
13926,10065,0
13959,10065,0
14025,10065,0
14058,10065,0
14091,10065,0
14157,10065,0
14190,10065,57
14223,10065,22
14256,10065,2
14289,10065,80
2574,10098,0
2607,10098,0
2640,10098,0
2673,10098,0
2706,10098,0
2772,10098,0
2805,10098,0
2838,10098,0
2871,10098,0
2904,10098,0
2937,10098,0
2970,10098,0
3003,10098,0
3036,10098,0
3069,10098,0
3102,10098,0
3168,10098,0
3201,10098,0
3234,10098,0
3267,10098,0
3300,10098,0
3366,10098,0
3432,10098,0
3465,10098,0
3498,10098,0
3564,10098,0
3597,10098,0
3630,10098,0
3663,10098,0
3696,10098,0
3729,10098,0
3762,10098,0
3795,10098,0
3861,10098,0
3894,10098,0
3927,10098,0
3960,10098,0
3993,10098,0
4059,10098,0
4125,10098,0
4191,10098,0
4224,10098,0
4257,10098,0
4290,10098,0
4323,10098,0
4356,10098,0
4389,10098,0
4488,10098,0
4554,10098,0
4620,10098,0
4653,10098,0
4686,10098,0
4719,10098,0
4752,10098,0
4785,10098,0
4851,10098,0
4884,10098,0
4917,10098,0
5016,10098,0
5049,10098,0
5082,10098,0
5115,10098,0
5181,10098,0
5214,10098,0
5280,10098,0
5313,10098,0
5346,10098,0
5379,10098,0
5412,10098,0
5445,10098,0
5478,10098,0
5511,10098,0
5544,10098,0
5577,10098,10
5610,10098,27
5643,10098,0
5676,10098,0
5709,10098,0
5742,10098,10
5808,10098,0
5874,10098,0
5907,10098,0
5940,10098,0
5973,10098,0
6006,10098,0
6072,10098,0
6105,10098,0
6138,10098,0
6171,10098,0
6204,10098,0
6270,10098,0
6336,10098,0
6369,10098,0
6402,10098,0
6468,10098,0
6501,10098,0
6567,10098,0
6633,10098,0
6666,10098,0
6699,10098,0
6732,10098,0
6765,10098,0
6798,10098,0
6831,10098,0
6897,10098,0
6930,10098,0
6963,10098,0
6996,10098,0
7029,10098,0
7062,10098,0
7128,10098,0
7293,10098,0
7326,10098,0
7359,10098,0
7425,10098,0
7557,10098,0
7623,10098,0
7656,10098,0
7689,10098,0
7722,10098,0
7755,10098,0
7788,10098,0
7821,10098,0
7887,10098,23
7953,10098,137
7986,10098,23
8019,10098,15
8052,10098,0
8118,10098,0
8151,10098,0
8184,10098,0
8217,10098,0
8250,10098,0
8283,10098,0
8349,10098,0
8382,10098,0
8415,10098,0
8448,10098,0
8547,10098,0
8580,10098,0
8613,10098,0
8646,10098,0
8679,10098,0
8712,10098,0
8745,10098,0
8811,10098,0
8844,10098,0
8910,10098,0
8943,10098,0
9009,10098,0
9042,10098,0
9075,10098,0
9141,10098,0
9174,10098,0
9207,10098,0
9240,10098,0
9273,10098,0
9306,10098,0
9339,10098,0
9438,10098,0
9471,10098,0
9570,10098,5
9603,10098,0
9636,10098,0
9735,10098,0
9834,10098,0
9900,10098,0
9933,10098,0
9966,10098,0
9999,10098,0
10032,10098,0
10065,10098,0
10131,10098,0
10164,10098,0
10197,10098,0
10230,10098,0
10263,10098,0
10329,10098,0
10362,10098,0
10395,10098,0
10428,10098,0
10461,10098,0
10494,10098,0
10593,10098,0
10626,10098,0
10659,10098,0
10758,10098,0
10824,10098,0
10857,10098,0
10989,10098,0
11055,10098,7
11088,10098,0
11121,10098,0
11187,10098,2
11220,10098,72
11253,10098,64
11319,10098,0
11352,10098,0
11385,10098,0
11418,10098,0
11484,10098,0
11517,10098,0
11550,10098,0
11616,10098,172
11682,10098,223
11748,10098,405
11781,10098,292
11814,10098,270
11847,10098,25
12012,10098,38
12078,10098,85
12111,10098,105
12177,10098,312
12309,10098,0
12342,10098,0
12408,10098,0
12474,10098,0
12540,10098,0
12573,10098,0
12606,10098,0
12705,10098,0
12738,10098,0
12771,10098,0
12804,10098,0
12837,10098,0
12870,10098,96
12903,10098,37
12969,10098,0
13035,10098,0
13068,10098,0
13101,10098,0
13332,10098,0
13431,10098,0
13464,10098,0
13497,10098,0
13530,10098,0
13563,10098,0
13596,10098,0
13629,10098,0
13695,10098,0
13728,10098,0
13761,10098,0
13794,10098,0
13827,10098,0
13860,10098,0
13959,10098,3
13992,10098,0
14058,10098,0
14157,10098,6
14190,10098,23
14289,10098,23
14322,10098,62
14355,10098,0
2640,10131,0
2673,10131,0
2772,10131,0
2838,10131,0
2904,10131,0
2970,10131,0
3036,10131,0
3102,10131,0
3135,10131,0
3168,10131,0
3201,10131,0
3234,10131,0
3267,10131,0
3300,10131,0
3333,10131,0
3366,10131,0
3399,10131,0
3432,10131,0
3465,10131,0
3498,10131,0
3531,10131,0
3564,10131,0
3597,10131,0
3630,10131,0
3663,10131,0
3696,10131,0
3729,10131,0
3762,10131,0
3795,10131,0
3828,10131,0
3861,10131,0
3927,10131,0
3960,10131,0
3993,10131,0
4092,10131,0
4191,10131,0
4224,10131,0
4290,10131,0
4323,10131,0
4356,10131,0
4389,10131,0
4554,10131,0
4620,10131,0
4686,10131,0
4719,10131,0
4785,10131,55
4818,10131,35
4851,10131,0
4884,10131,0
4950,10131,0
4983,10131,0
5016,10131,0
5082,10131,0
5115,10131,0
5148,10131,0
5181,10131,0
5214,10131,0
5280,10131,0
5313,10131,0
5346,10131,0
5379,10131,0
5412,10131,0
5445,10131,1
5478,10131,1
5511,10131,0
5544,10131,137
5577,10131,9
5643,10131,0
5676,10131,0
5709,10131,0
5775,10131,0
5907,10131,0
5940,10131,0
5973,10131,0
6006,10131,0
6072,10131,0
6105,10131,0
6138,10131,0
6204,10131,0
6270,10131,0
6303,10131,0
6336,10131,0
6369,10131,0
6402,10131,0
6468,10131,0
6501,10131,0
6534,10131,0
6567,10131,0
6600,10131,0
6633,10131,0
6666,10131,0
6732,10131,0
6798,10131,0
6831,10131,0
6930,10131,0
6963,10131,0
6996,10131,0
7029,10131,0
7062,10131,0
7095,10131,0
7161,10131,0
7194,10131,0
7227,10131,0
7326,10131,0
7359,10131,0
7425,10131,0
7458,10131,0
7524,10131,0
7557,10131,0
7590,10131,0
7623,10131,0
7689,10131,0
7722,10131,0
7755,10131,0
7788,10131,0
7821,10131,32
7854,10131,3
7887,10131,195
7920,10131,9
7953,10131,16
7986,10131,0
8052,10131,36
8085,10131,0
8118,10131,0
8151,10131,0
8184,10131,0
8217,10131,0
8250,10131,0
8316,10131,0
8382,10131,0
8415,10131,0
8481,10131,0
8514,10131,0
8580,10131,0
8613,10131,0
8712,10131,0
8745,10131,0
8778,10131,0
8844,10131,0
8877,10131,0
8910,10131,0
8943,10131,0
8976,10131,0
9009,10131,0
9042,10131,0
9075,10131,23
9141,10131,0
9207,10131,0
9240,10131,0
9306,10131,0
9372,10131,0
9405,10131,0
9471,10131,0
9570,10131,0
9636,10131,0
9669,10131,0
9702,10131,0
9735,10131,0
9834,10131,0
9867,10131,0
9900,10131,0
9933,10131,0
9966,10131,0
10065,10131,0
10131,10131,0
10197,10131,0
10230,10131,0
10263,10131,0
10362,10131,0
10395,10131,0
10461,10131,0
10494,10131,0
10560,10131,0
10626,10131,0
10692,10131,0
10725,10131,0
10758,10131,0
10791,10131,0
10824,10131,0
10857,10131,0
11022,10131,0
11055,10131,0
11088,10131,0
11121,10131,0
11187,10131,0
11220,10131,0
11286,10131,69
11319,10131,0
11352,10131,1
11385,10131,59
11418,10131,91
11451,10131,82
11484,10131,112
11550,10131,91
11583,10131,141
11616,10131,0
11682,10131,17
11715,10131,224
11814,10131,108
11847,10131,0
11880,10131,0
11913,10131,0
11979,10131,0
12012,10131,3
12045,10131,0
12078,10131,0
12111,10131,0
12177,10131,0
12210,10131,0
12243,10131,70
12276,10131,11
12309,10131,61
12342,10131,29
12441,10131,0
12474,10131,0
12507,10131,0
12573,10131,0
12639,10131,0
12738,10131,0
12771,10131,0
12804,10131,0
12837,10131,0
12903,10131,21
12936,10131,0
12969,10131,0
13002,10131,0
13035,10131,0
13068,10131,0
13101,10131,0
13167,10131,0
13200,10131,0
13266,10131,0
13299,10131,0
13332,10131,0
13365,10131,0
13398,10131,0
13431,10131,0
13464,10131,0
13629,10131,0
13695,10131,0
13794,10131,0
13827,10131,0
13860,10131,0
13893,10131,0
13926,10131,25
13959,10131,8
13992,10131,0
14025,10131,0
14058,10131,0
14091,10131,0
14124,10131,0
14157,10131,0
14223,10131,44
14256,10131,0
14289,10131,0
2640,10164,0
2673,10164,0
2739,10164,0
2772,10164,0
2904,10164,0
2970,10164,0
3003,10164,0
3069,10164,0
3102,10164,0
3135,10164,0
3201,10164,0
3267,10164,0
3300,10164,0
3333,10164,0
3366,10164,0
3399,10164,0
3432,10164,0
3498,10164,0
3531,10164,0
3597,10164,0
3630,10164,0
3663,10164,0
3696,10164,0
3762,10164,0
3828,10164,0
3861,10164,0
3894,10164,0
3927,10164,0
3993,10164,0
4026,10164,0
4059,10164,0
4125,10164,0
4158,10164,0
4191,10164,0
4257,10164,0
4290,10164,0
4356,10164,0
4422,10164,0
4488,10164,0
4554,10164,0
4620,10164,0
4653,10164,0
4686,10164,0
4851,10164,0
4884,10164,0
4917,10164,8
4950,10164,1
4983,10164,0
5016,10164,0
5082,10164,0
5115,10164,0
5148,10164,0
5181,10164,0
5247,10164,0
5313,10164,0
5346,10164,0
5412,10164,0
5445,10164,0
5478,10164,0
5511,10164,66
5544,10164,103
5577,10164,0
5610,10164,0
5676,10164,17
5709,10164,56
5775,10164,0
5808,10164,0
5841,10164,0
5874,10164,0
5907,10164,0
5973,10164,0
6006,10164,0
6039,10164,0
6072,10164,0
6138,10164,0
6171,10164,0
6270,10164,0
6303,10164,0
6336,10164,0
6369,10164,0
6402,10164,0
6435,10164,0
6468,10164,0
6501,10164,0
6534,10164,0
6567,10164,0
6600,10164,0
6633,10164,0
6699,10164,0
6732,10164,0
6831,10164,0
6864,10164,0
6897,10164,0
6930,10164,0
6963,10164,0
6996,10164,0
7029,10164,0
7062,10164,0
7095,10164,0
7161,10164,0
7194,10164,0
7227,10164,0
7260,10164,0
7293,10164,0
7326,10164,0
7359,10164,0
7392,10164,0
7458,10164,0
7491,10164,0
7524,10164,0
7557,10164,0
7590,10164,0
7623,10164,0
7656,10164,0
7689,10164,0
7722,10164,0
7755,10164,0
7821,10164,0
7854,10164,0
7887,10164,0
7920,10164,4
7953,10164,165
7986,10164,3
8085,10164,0
8118,10164,0
8151,10164,0
8217,10164,0
8283,10164,0
8316,10164,0
8415,10164,0
8448,10164,0
8481,10164,0
8514,10164,0
8547,10164,0
8580,10164,0
8613,10164,0
8646,10164,0
8712,10164,0
8745,10164,0
8778,10164,0
8844,10164,0
8877,10164,0
8910,10164,0
8943,10164,0
8976,10164,0
9009,10164,0
9042,10164,0
9075,10164,0
9108,10164,0
9174,10164,0
9207,10164,0
9306,10164,0
9339,10164,0
9372,10164,0
9405,10164,0
9438,10164,0
9504,10164,0
9537,10164,0
9603,10164,0
9636,10164,0
9669,10164,0
9702,10164,0
9735,10164,0
9801,10164,0
9834,10164,0
9867,10164,0
9999,10164,0
10032,10164,0
10065,10164,0
10098,10164,0
10197,10164,0
10263,10164,0
10296,10164,0
10329,10164,0
10428,10164,0
10461,10164,0
10494,10164,0
10527,10164,0
10560,10164,0
10593,10164,0
10725,10164,0
10758,10164,0
10791,10164,0
10824,10164,0
10857,10164,0
11022,10164,0
11055,10164,0
11121,10164,0
11154,10164,0
11187,10164,0
11220,10164,0
11253,10164,0
11286,10164,155
11352,10164,74
11385,10164,13
11418,10164,0
11451,10164,0
11484,10164,0
11583,10164,0
11649,10164,28
11682,10164,262
11781,10164,183
11814,10164,104
11847,10164,0
11880,10164,0
11913,10164,0
11946,10164,0
12012,10164,0
12045,10164,0
12078,10164,0
12111,10164,0
12177,10164,0
12210,10164,0
12276,10164,6
12309,10164,30
12342,10164,93
12375,10164,320
12408,10164,71
12441,10164,1
12474,10164,0
12540,10164,0
12573,10164,0
12606,10164,0
12639,10164,0
12672,10164,0
12705,10164,0
12738,10164,0
12804,10164,0
12837,10164,0
12903,10164,0
13068,10164,0
13101,10164,0
13134,10164,0
13200,10164,0
13233,10164,0
13299,10164,0
13332,10164,0
13365,10164,0
13398,10164,0
13431,10164,0
13464,10164,0
13497,10164,0
13530,10164,0
13563,10164,0
13596,10164,0
13629,10164,0
13662,10164,0
13728,10164,0
13827,10164,0
13860,10164,0
13926,10164,0
13959,10164,0
13992,10164,0
14058,10164,0
14124,10164,0
14157,10164,0
14190,10164,0
14223,10164,40
14256,10164,0
2640,10197,0
2673,10197,4
2706,10197,3
2739,10197,0
2772,10197,0
2805,10197,0
2871,10197,0
2937,10197,0
2970,10197,0
3036,10197,0
3069,10197,0
3102,10197,0
3135,10197,0
3168,10197,0
3201,10197,0
3267,10197,0
3300,10197,0
3333,10197,0
3399,10197,0
3432,10197,0
3498,10197,0
3531,10197,0
3630,10197,0
3696,10197,0
3762,10197,0
3795,10197,0
3828,10197,0
3861,10197,0
3894,10197,0
3993,10197,0
4026,10197,0
4092,10197,0
4158,10197,0
4191,10197,0
4224,10197,0
4257,10197,0
4323,10197,0
4356,10197,0
4422,10197,40
4455,10197,332
4488,10197,4
4521,10197,0
4554,10197,0
4587,10197,0
4620,10197,0
4653,10197,0
4686,10197,0
4719,10197,0
4752,10197,0
4917,10197,0
4950,10197,0
4983,10197,0
5049,10197,0
5082,10197,0
5247,10197,0
5280,10197,0
5313,10197,0
5379,10197,0
5412,10197,0
5445,10197,0
5478,10197,7
5511,10197,62
5577,10197,36
5610,10197,24
5643,10197,42
5709,10197,0
5775,10197,0
5808,10197,0
5907,10197,0
5940,10197,0
5973,10197,0
6006,10197,0
6039,10197,0
6105,10197,0
6138,10197,0
6171,10197,0
6204,10197,0
6237,10197,0
6303,10197,0
6336,10197,0
6369,10197,0
6468,10197,0
6501,10197,0
6534,10197,0
6600,10197,0
6666,10197,0
6699,10197,0
6732,10197,0
6765,10197,0
6798,10197,0
6831,10197,0
6864,10197,0
6897,10197,0
6930,10197,0
6996,10197,0
7062,10197,0
7095,10197,0
7161,10197,0
7194,10197,0
7227,10197,0
7260,10197,0
7326,10197,0
7392,10197,0
7458,10197,0
7524,10197,0
7590,10197,0
7656,10197,0
7689,10197,0
7821,10197,0
7854,10197,18
7920,10197,22
7986,10197,50
8085,10197,0
8118,10197,0
8151,10197,0
8184,10197,0
8217,10197,0
8283,10197,0
8316,10197,0
8349,10197,0
8415,10197,0
8448,10197,0
8481,10197,0
8514,10197,0
8547,10197,0
8580,10197,0
8679,10197,0
8712,10197,0
8778,10197,0
8811,10197,0
8844,10197,0
8910,10197,0
8943,10197,0
8976,10197,0
9075,10197,0
9141,10197,0
9174,10197,0
9207,10197,0
9273,10197,0
9306,10197,0
9339,10197,0
9570,10197,0
9603,10197,0
9636,10197,0
9669,10197,0
9702,10197,0
9735,10197,0
9801,10197,0
9834,10197,0
9900,10197,0
9933,10197,0
9966,10197,0
9999,10197,0
10032,10197,0
10065,10197,0
10098,10197,0
10131,10197,0
10164,10197,0
10197,10197,0
10329,10197,0
10395,10197,0
10461,10197,0
10494,10197,0
10527,10197,0
10560,10197,0
10593,10197,0
10626,10197,0
10659,10197,0
10725,10197,0
10791,10197,0
10857,10197,0
10923,10197,0
10956,10197,0
11055,10197,0
11121,10197,0
11220,10197,0
11286,10197,4
11352,10197,8
11385,10197,0
11418,10197,0
11550,10197,0
11583,10197,173
11682,10197,696
11814,10197,274
11913,10197,2
12012,10197,0
12045,10197,0
12210,10197,0
12243,10197,0
12342,10197,184
12375,10197,105
12408,10197,171
12441,10197,0
12507,10197,0
12540,10197,0
12606,10197,33
12639,10197,0
12738,10197,0
12771,10197,0
12837,10197,0
12870,10197,0
12903,10197,0
12936,10197,0
12969,10197,10
13035,10197,0
13068,10197,0
13101,10197,0
13134,10197,0
13167,10197,0
13233,10197,1
13299,10197,54
13365,10197,0
13431,10197,0
13464,10197,0
13497,10197,0
13530,10197,0
13662,10197,0
13695,10197,0
13728,10197,16
13794,10197,2
13893,10197,0
13992,10197,72
14025,10197,0
14058,10197,0
14157,10197,10
14190,10197,0
14223,10197,0
2706,10230,25
2772,10230,0
2805,10230,0
2838,10230,0
2871,10230,0
2970,10230,0
3003,10230,0
3102,10230,0
3135,10230,0
3168,10230,0
3201,10230,0
3267,10230,0
3333,10230,0
3366,10230,0
3399,10230,0
3432,10230,0
3465,10230,0
3531,10230,0
3564,10230,0
3597,10230,0
3630,10230,0
3663,10230,0
3696,10230,0
3729,10230,0
3795,10230,0
3861,10230,0
3927,10230,0
3960,10230,0
3993,10230,0
4026,10230,0
4059,10230,0
4125,10230,0
4158,10230,0
4224,10230,0
4257,10230,0
4290,10230,0
4356,10230,0
4389,10230,0
4422,10230,0
4455,10230,0
4521,10230,0
4587,10230,0
4620,10230,0
4653,10230,24
4719,10230,0
4752,10230,0
4785,10230,0
4818,10230,0
4851,10230,0
4884,10230,0
4917,10230,0
4950,10230,0
4983,10230,0
5016,10230,0
5049,10230,0
5082,10230,0
5115,10230,0
5181,10230,0
5214,10230,0
5247,10230,0
5280,10230,0
5313,10230,0
5379,10230,0
5412,10230,0
5544,10230,38
5577,10230,172
5676,10230,0
5709,10230,0
5742,10230,0
5775,10230,0
5808,10230,0
5841,10230,0
5874,10230,0
5907,10230,0
5973,10230,0
6006,10230,0
6039,10230,0
6072,10230,0
6105,10230,0
6138,10230,0
6171,10230,0
6204,10230,0
6237,10230,0
6270,10230,0
6303,10230,0
6402,10230,0
6435,10230,0
6468,10230,0
6501,10230,0
6534,10230,0
6567,10230,0
6600,10230,0
6633,10230,0
6732,10230,0
6765,10230,0
6798,10230,0
6831,10230,0
6864,10230,0
7029,10230,0
7062,10230,0
7161,10230,0
7194,10230,0
7260,10230,0
7458,10230,0
7590,10230,0
7689,10230,0
7722,10230,0
7755,10230,0
7821,10230,0
7887,10230,0
7953,10230,0
8052,10230,0
8118,10230,0
8151,10230,0
8217,10230,0
8250,10230,0
8283,10230,0
8316,10230,1
8349,10230,0
8382,10230,0
8448,10230,0
8481,10230,0
8514,10230,0
8547,10230,0
8580,10230,0
8646,10230,0
8712,10230,0
8745,10230,0
8778,10230,22
8844,10230,0
8877,10230,0
8910,10230,0
8976,10230,0
9009,10230,0
9042,10230,0
9108,10230,0
9141,10230,0
9273,10230,0
9306,10230,0
9339,10230,0
9372,10230,0
9438,10230,0
9471,10230,0
9504,10230,0
9537,10230,0
9570,10230,0
9603,10230,0
9702,10230,0
9768,10230,0
9801,10230,0
9834,10230,0
9867,10230,0
9900,10230,0
9966,10230,0
9999,10230,0
10065,10230,0
10098,10230,0
10131,10230,0
10164,10230,0
10197,10230,0
10230,10230,0
10263,10230,0
10296,10230,0
10329,10230,0
10362,10230,0
10395,10230,0
10428,10230,0
10494,10230,0
10527,10230,0
10560,10230,0
10725,10230,0
10791,10230,0
10824,10230,0
10857,10230,0
10890,10230,0
10923,10230,0
11022,10230,0
11088,10230,0
11154,10230,0
11187,10230,0
11220,10230,0
11319,10230,8
11352,10230,25
11385,10230,0
11418,10230,0
11484,10230,0
11517,10230,0
11616,10230,429
11682,10230,237
11748,10230,190
11814,10230,0
11847,10230,0
11979,10230,0
12012,10230,0
12078,10230,0
12144,10230,0
12177,10230,0
12276,10230,0
12309,10230,0
12342,10230,0
12375,10230,0
12408,10230,0
12441,10230,0
12507,10230,0
12540,10230,0
12573,10230,0
12672,10230,0
12705,10230,0
12738,10230,0
12804,10230,0
12837,10230,0
12870,10230,0
12903,10230,0
12936,10230,0
12969,10230,0
13035,10230,0
13134,10230,0
13167,10230,0
13200,10230,0
13233,10230,0
13266,10230,0
13299,10230,0
13332,10230,0
13365,10230,0
13398,10230,1
13431,10230,0
13464,10230,0
13497,10230,0
13530,10230,0
13563,10230,0
13662,10230,0
13695,10230,0
13761,10230,0
13794,10230,0
13827,10230,3
13926,10230,148
14058,10230,89
14124,10230,76
14190,10230,0
2706,10263,9
2739,10263,0
2805,10263,0
2871,10263,0
2904,10263,0
2937,10263,0
3036,10263,0
3069,10263,0
3102,10263,0
3135,10263,0
3168,10263,0
3201,10263,0
3300,10263,0
3333,10263,0
3432,10263,0
3465,10263,0
3564,10263,0
3663,10263,0
3762,10263,0
3828,10263,0
3861,10263,0
3894,10263,0
3927,10263,0
3993,10263,0
4026,10263,0
4059,10263,0
4092,10263,0
4125,10263,0
4158,10263,0
4191,10263,0
4224,10263,0
4257,10263,0
4290,10263,0
4356,10263,0
4455,10263,0
4488,10263,0
4521,10263,2
4554,10263,1
4620,10263,0
4653,10263,0
4686,10263,0
4719,10263,1
4752,10263,0
4785,10263,0
4818,10263,0
4851,10263,0
4884,10263,0
4917,10263,0
4950,10263,0
4983,10263,0
5016,10263,0
5082,10263,0
5115,10263,0
5148,10263,0
5181,10263,0
5247,10263,0
5280,10263,0
5313,10263,0
5346,10263,0
5412,10263,0
5478,10263,0
5511,10263,0
5577,10263,0
5610,10263,0
5643,10263,0
5742,10263,0
5775,10263,0
5841,10263,0
5874,10263,0
5907,10263,0
5940,10263,0
5973,10263,0
6039,10263,0
6072,10263,0
6204,10263,0
6237,10263,0
6270,10263,0
6303,10263,0
6435,10263,0
6534,10263,0
6567,10263,0
6633,10263,0
6666,10263,0
6732,10263,0
6798,10263,0
6831,10263,0
6897,10263,0
6930,10263,0
6963,10263,0
6996,10263,0
7029,10263,0
7062,10263,0
7095,10263,0
7128,10263,0
7161,10263,0
7227,10263,0
7392,10263,0
7425,10263,0
7491,10263,0
7524,10263,0
7557,10263,0
7590,10263,0
7623,10263,0
7689,10263,0
7722,10263,0
7755,10263,0
7788,10263,0
7821,10263,0
7854,10263,0
8052,10263,0
8085,10263,0
8184,10263,0
8217,10263,0
8250,10263,0
8283,10263,0
8349,10263,0
8382,10263,0
8415,10263,0
8448,10263,0
8514,10263,0
8580,10263,0
8613,10263,0
8679,10263,0
8712,10263,0
8778,10263,0
8811,10263,0
8844,10263,0
8877,10263,0
8910,10263,0
8943,10263,0
8976,10263,0
9042,10263,0
9075,10263,0
9174,10263,0
9273,10263,0
9306,10263,0
9339,10263,0
9471,10263,0
9504,10263,0
9603,10263,0
9669,10263,0
9702,10263,0
9735,10263,0
9768,10263,0
9801,10263,0
9834,10263,0
9867,10263,0
9900,10263,0
9933,10263,0
9966,10263,0
10065,10263,0
10098,10263,0
10131,10263,0
10164,10263,0
10230,10263,0
10362,10263,0
10395,10263,0
10428,10263,0
10461,10263,0
10494,10263,0
10560,10263,0
10593,10263,0
10659,10263,0
10692,10263,0
10725,10263,0
10791,10263,0
10824,10263,0
10857,10263,0
10890,10263,0
10956,10263,0
10989,10263,0
11022,10263,0
11055,10263,0
11088,10263,0
11121,10263,0
11187,10263,0
11253,10263,0
11319,10263,0
11352,10263,0
11418,10263,0
11451,10263,0
11484,10263,0
11517,10263,0
11550,10263,0
11583,10263,0
11616,10263,64
11649,10263,0
11682,10263,54
11715,10263,32
11748,10263,271
11847,10263,0
11913,10263,0
11946,10263,41
11979,10263,0
12045,10263,0
12111,10263,0
12144,10263,0
12210,10263,0
12243,10263,0
12276,10263,0
12309,10263,0
12375,10263,0
12408,10263,0
12474,10263,0
12507,10263,0
12540,10263,0
12639,10263,0
12672,10263,0
12705,10263,118
12738,10263,0
12771,10263,0
12804,10263,0
12870,10263,0
12903,10263,0
12936,10263,0
12969,10263,0
13035,10263,0
13068,10263,0
13101,10263,0
13134,10263,0
13167,10263,0
13200,10263,0
13266,10263,0
13365,10263,0
13431,10263,0
13464,10263,0
13530,10263,0
13629,10263,0
13662,10263,0
13695,10263,0
13761,10263,0
13794,10263,0
13827,10263,22
13860,10263,15
13893,10263,90
13926,10263,0
13992,10263,47
14025,10263,171
14091,10263,0
14124,10263,45
14157,10263,0
2739,10296,1
